notice_dispatch_year,notice_dispatch_month,notice_dispatch_day,doc_number,doc_type,contract_type,proc_type,regulation_type,bid_type,award_criteria_type,framework,eu_project,GPA,country,NUTS,cpv,contract_number,contract_id,title_contract,short_contract_description,additional_info,contract_value,contract_currency,authority_name,authority_address,authority_town,authority_postal_code,authority_country,authority_contact_person,authority_www,authority_type,auth_type,contract_title,lot,nr_bids,contract_award_day,contract_award_month,contract_award_year,company_name,company_address,company_town,company_postal_code,company_country,initial_value,initial_value_vat_percent,total_value,total_value_vat_percent,url
2011,01,19,2011/S 13-019674,7,4,1,4,9,8,,NO,NO,PL,PL621,77200000,,PL032607,Usługi z zakresu gospodarki leśnej w Nadleśnictwie Susz w 2011 r.,"Usługi obejmujące pozyskanie i zrywkę drewna, hodowlę lasu, ochronę lasu, ochronę przeciwpożarową lasu oraz prace na szkółce i plantacji nasiennej, zbiór nasion.",,5424518.08,PLN,Państwowe Gospodarstwo Leśne - Lasy Państwowe,ul. Piastowska 36B,Susz,14-240,PL,"Stanisław Blonkowski, Leon Jarzembowski, Bartosz Wszelaki",,,8,Leśnictwo Rożek.,5,1,28,12,2010,Zakład Usług Leśnych Orzeł s.c.,Siemiany 37/2,Siemiany,14-216,PL,299171.12,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019674-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019674,7,4,1,4,9,8,,NO,NO,PL,PL621,77200000,,PL032608,Usługi z zakresu gospodarki leśnej w Nadleśnictwie Susz w 2011 r.,"Usługi obejmujące pozyskanie i zrywkę drewna, hodowlę lasu, ochronę lasu, ochronę przeciwpożarową lasu oraz prace na szkółce i plantacji nasiennej, zbiór nasion.",,5424518.08,PLN,Państwowe Gospodarstwo Leśne - Lasy Państwowe,ul. Piastowska 36B,Susz,14-240,PL,"Stanisław Blonkowski, Leon Jarzembowski, Bartosz Wszelaki",,,8,Leśnictwo Królewskie.,6,1,28,12,2010,Iwa Zakład Usług Leśnych Robrt Downarowicz,Folwark 8,Stary Dzierzgoń,82-450,PL,347255.64,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019674-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019674,7,4,1,4,9,8,,NO,NO,PL,PL621,77200000,,PL032609,Usługi z zakresu gospodarki leśnej w Nadleśnictwie Susz w 2011 r.,"Usługi obejmujące pozyskanie i zrywkę drewna, hodowlę lasu, ochronę lasu, ochronę przeciwpożarową lasu oraz prace na szkółce i plantacji nasiennej, zbiór nasion.",,5424518.08,PLN,Państwowe Gospodarstwo Leśne - Lasy Państwowe,ul. Piastowska 36B,Susz,14-240,PL,"Stanisław Blonkowski, Leon Jarzembowski, Bartosz Wszelaki",,,8,Leśnictwo Mortąg.,7,1,28,12,2010,Iwa Zakład Usług Leśnych Robert Downarowicz,Folwark 8,Stary Dzierzgoń,82-450,PL,331381.10,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019674-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019674,7,4,1,4,9,8,,NO,NO,PL,PL621,77200000,,PL032610,Usługi z zakresu gospodarki leśnej w Nadleśnictwie Susz w 2011 r.,"Usługi obejmujące pozyskanie i zrywkę drewna, hodowlę lasu, ochronę lasu, ochronę przeciwpożarową lasu oraz prace na szkółce i plantacji nasiennej, zbiór nasion.",,5424518.08,PLN,Państwowe Gospodarstwo Leśne - Lasy Państwowe,ul. Piastowska 36B,Susz,14-240,PL,"Stanisław Blonkowski, Leon Jarzembowski, Bartosz Wszelaki",,,8,Leśnictwo Dębina.,8,1,28,12,2010,Iwa zakład Usług Leśnych Robert Downarowicz,Folwark 8,Staryt Dzierzgoń,82-450,PL,401012.12,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019674-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019674,7,4,1,4,9,8,,NO,NO,PL,PL621,77200000,,PL032611,Usługi z zakresu gospodarki leśnej w Nadleśnictwie Susz w 2011 r.,"Usługi obejmujące pozyskanie i zrywkę drewna, hodowlę lasu, ochronę lasu, ochronę przeciwpożarową lasu oraz prace na szkółce i plantacji nasiennej, zbiór nasion.",,5424518.08,PLN,Państwowe Gospodarstwo Leśne - Lasy Państwowe,ul. Piastowska 36B,Susz,14-240,PL,"Stanisław Blonkowski, Leon Jarzembowski, Bartosz Wszelaki",,,8,Leśnictwo Bornice.,9,1,28,12,2010,ZUL Jarząb,Gardzień 5,Ząbrowo,14-241,PL,291848.06,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019674-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019674,7,4,1,4,9,8,,NO,NO,PL,PL621,77200000,,PL032612,Usługi z zakresu gospodarki leśnej w Nadleśnictwie Susz w 2011 r.,"Usługi obejmujące pozyskanie i zrywkę drewna, hodowlę lasu, ochronę lasu, ochronę przeciwpożarową lasu oraz prace na szkółce i plantacji nasiennej, zbiór nasion.",,5424518.08,PLN,Państwowe Gospodarstwo Leśne - Lasy Państwowe,ul. Piastowska 36B,Susz,14-240,PL,"Stanisław Blonkowski, Leon Jarzembowski, Bartosz Wszelaki",,,8,Leśnictwo Kamieniec.,10,1,28,12,2010,ZUL Jarząb s.c.,Gardzień 5,Ząbrowo,14-216,PL,256098.71,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019674-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019674,7,4,1,4,9,8,,NO,NO,PL,PL621,77200000,,PL032613,Usługi z zakresu gospodarki leśnej w Nadleśnictwie Susz w 2011 r.,"Usługi obejmujące pozyskanie i zrywkę drewna, hodowlę lasu, ochronę lasu, ochronę przeciwpożarową lasu oraz prace na szkółce i plantacji nasiennej, zbiór nasion.",,5424518.08,PLN,Państwowe Gospodarstwo Leśne - Lasy Państwowe,ul. Piastowska 36B,Susz,14-240,PL,"Stanisław Blonkowski, Leon Jarzembowski, Bartosz Wszelaki",,,8,Leśnictwo Zieleń.,11,2,28,12,2010,Zakład Usług Leśnych Robert Cieślak,ul. Parkowa 1/6,Susz,14-240,PL,330999.54,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019674-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019674,7,4,1,4,9,8,,NO,NO,PL,PL621,77200000,,PL032614,Usługi z zakresu gospodarki leśnej w Nadleśnictwie Susz w 2011 r.,"Usługi obejmujące pozyskanie i zrywkę drewna, hodowlę lasu, ochronę lasu, ochronę przeciwpożarową lasu oraz prace na szkółce i plantacji nasiennej, zbiór nasion.",,5424518.08,PLN,Państwowe Gospodarstwo Leśne - Lasy Państwowe,ul. Piastowska 36B,Susz,14-240,PL,"Stanisław Blonkowski, Leon Jarzembowski, Bartosz Wszelaki",,,8,Leśnictwo Michałowo.,12,2,28,12,2010,ZUL Jarząb s.c.,Gardzień 5,Ząbrowo,14-241,PL,336852.01,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019674-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019674,7,4,1,4,9,8,,NO,NO,PL,PL621,77200000,,PL032615,Usługi z zakresu gospodarki leśnej w Nadleśnictwie Susz w 2011 r.,"Usługi obejmujące pozyskanie i zrywkę drewna, hodowlę lasu, ochronę lasu, ochronę przeciwpożarową lasu oraz prace na szkółce i plantacji nasiennej, zbiór nasion.",,5424518.08,PLN,Państwowe Gospodarstwo Leśne - Lasy Państwowe,ul. Piastowska 36B,Susz,14-240,PL,"Stanisław Blonkowski, Leon Jarzembowski, Bartosz Wszelaki",,,8,Leśnictwo Lipowo.,13,1,28,12,2010,Usługi Leśne Korwek i s-ka,ul. Słowiańska 14/2,Susz,14-240,PL,345998.56,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019674-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019674,7,4,1,4,9,8,,NO,NO,PL,PL621,77200000,,PL032616,Usługi z zakresu gospodarki leśnej w Nadleśnictwie Susz w 2011 r.,"Usługi obejmujące pozyskanie i zrywkę drewna, hodowlę lasu, ochronę lasu, ochronę przeciwpożarową lasu oraz prace na szkółce i plantacji nasiennej, zbiór nasion.",,5424518.08,PLN,Państwowe Gospodarstwo Leśne - Lasy Państwowe,ul. Piastowska 36B,Susz,14-240,PL,"Stanisław Blonkowski, Leon Jarzembowski, Bartosz Wszelaki",,,8,Lesnictwo Susz.,14,3,28,12,2010,Zakład Usług Leśnych Robert Cieślak,ul. Parkowa 1/6,Susz,14-240,PL,535359.27,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019674-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019674,7,4,1,4,9,8,,NO,NO,PL,PL621,77200000,,PL032617,Usługi z zakresu gospodarki leśnej w Nadleśnictwie Susz w 2011 r.,"Usługi obejmujące pozyskanie i zrywkę drewna, hodowlę lasu, ochronę lasu, ochronę przeciwpożarową lasu oraz prace na szkółce i plantacji nasiennej, zbiór nasion.",,5424518.08,PLN,Państwowe Gospodarstwo Leśne - Lasy Państwowe,ul. Piastowska 36B,Susz,14-240,PL,"Stanisław Blonkowski, Leon Jarzembowski, Bartosz Wszelaki",,,8,Leśnictwo Jawty.,15,1,28,12,2010,Usługi Leśne Kazimierz Korwek i s-ka,ul. Słowiańska 14/2,Susz,14-240,PL,292291.80,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019674-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019674,7,4,1,4,9,8,,NO,NO,PL,PL621,77200000,,PL032618,Usługi z zakresu gospodarki leśnej w Nadleśnictwie Susz w 2011 r.,"Usługi obejmujące pozyskanie i zrywkę drewna, hodowlę lasu, ochronę lasu, ochronę przeciwpożarową lasu oraz prace na szkółce i plantacji nasiennej, zbiór nasion.",,5424518.08,PLN,Państwowe Gospodarstwo Leśne - Lasy Państwowe,ul. Piastowska 36B,Susz,14-240,PL,"Stanisław Blonkowski, Leon Jarzembowski, Bartosz Wszelaki",,,8,Leśnictwo Kisielice.,16,1,28,12,2010,Usługi Leśne Korwek i s-ka,ul. Słowiańska 14/2,Susz,14-240,PL,556226.83,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019674-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019674,7,4,1,4,9,8,,NO,NO,PL,PL621,77200000,,PL032619,Usługi z zakresu gospodarki leśnej w Nadleśnictwie Susz w 2011 r.,"Usługi obejmujące pozyskanie i zrywkę drewna, hodowlę lasu, ochronę lasu, ochronę przeciwpożarową lasu oraz prace na szkółce i plantacji nasiennej, zbiór nasion.",,5424518.08,PLN,Państwowe Gospodarstwo Leśne - Lasy Państwowe,ul. Piastowska 36B,Susz,14-240,PL,"Stanisław Blonkowski, Leon Jarzembowski, Bartosz Wszelaki",,,8,Szkółka leśna.,17,1,28,12,2010,Iwa Zakład Usług Leśnych Robert Downarowicz,Folwark 8,Stary Dzierzgoń,82-450,PL,405200.82,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019674-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019674,7,4,1,4,9,8,,NO,NO,PL,PL621,77200000,,PL032620,Usługi z zakresu gospodarki leśnej w Nadleśnictwie Susz w 2011 r.,"Usługi obejmujące pozyskanie i zrywkę drewna, hodowlę lasu, ochronę lasu, ochronę przeciwpożarową lasu oraz prace na szkółce i plantacji nasiennej, zbiór nasion.",,5424518.08,PLN,Państwowe Gospodarstwo Leśne - Lasy Państwowe,ul. Piastowska 36B,Susz,14-240,PL,"Stanisław Blonkowski, Leon Jarzembowski, Bartosz Wszelaki",,,8,Wyprzedzające przygotowanie gleby I.,18,1,28,12,2010,Zakład Usług Lesnych Orzeł s.c.,Siemiany 37/2,Siemiany,14-216,PL,13354.55,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019674-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019674,7,4,1,4,9,8,,NO,NO,PL,PL621,77200000,,PL032621,Usługi z zakresu gospodarki leśnej w Nadleśnictwie Susz w 2011 r.,"Usługi obejmujące pozyskanie i zrywkę drewna, hodowlę lasu, ochronę lasu, ochronę przeciwpożarową lasu oraz prace na szkółce i plantacji nasiennej, zbiór nasion.",,5424518.08,PLN,Państwowe Gospodarstwo Leśne - Lasy Państwowe,ul. Piastowska 36B,Susz,14-240,PL,"Stanisław Blonkowski, Leon Jarzembowski, Bartosz Wszelaki",,,8,Wyprzedzające przygotowanie gleby II.,19,1,28,12,2010,Iwa Zakład Usług Leśnych Robert Downarowicz,Folwark 8,Stary Dzierzgoń,82-450,PL,16414.20,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019674-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,2,ES032622,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Agua.,1,,21,12,2010,"Almacenes Noguero, S.L.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032623,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Bebidas.,2,,21,12,2010,"Almacenes Noguero, S.L.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032624,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Cafés y chocolates.,3,,21,12,2010,Capasa,,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032625,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Carnes.,4,,21,12,2010,"Carnicerías Mairal, S.A.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032626,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Coloniales.,5,,21,12,2010,"Almacenes Noguero, S.L.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032627,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Congelados.,6,,21,12,2010,"Freiremar, S.A.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032628,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Embutidos.,7,,21,12,2010,"Carnicerías Mairal, S.A.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032629,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Huevo.,8,,21,12,2010,"Corporación Alimentaria Guissona, S.A.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032630,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Huevo líquido.,9,,21,12,2010,"Corporación Alimentaria Guissona, S.A.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032631,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Infusiones.,10,,21,12,2010,"Agustín Domínguez Rodríguez, S.L.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032632,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Lácteos.,11,,21,12,2010,"Coloniales Barbed, S.A.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032633,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Latas.,12,,21,12,2010,"Agustín Domínguez Rodríguez, S.L.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032634,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Leche.,13,,21,12,2010,"Distribuciones Rodrigo, S.A.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032635,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Legumbres y arroces.,14,,21,12,2010,"Distribuciones Correas, S.L.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032636,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Mantequilla.,15,,21,12,2010,"Agustín Domínguez Rodríguez, S.L.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032637,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,"Mermeladas, miel,...",16,,21,12,2010,"Agustín Domínguez Rodríguez, S.L.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032638,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Pan.,17,,21,12,2010,"Panificadora Brusau, S.L.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032639,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Pasta.,18,,21,12,2010,"Agustín Domínguez Rodríguez, S.L.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032640,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Pescado congelado.,19,,21,12,2010,"Freiremar, S.A.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032641,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,REPOSTERíA.,20,,21,12,2010,"Repostería del Somontano, S.L.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032642,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Verduras congeladas.,21,,21,12,2010,"La Coruñesa, S.A.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032643,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Zumos.,22,,21,12,2010,"Almacenes Noguero, S.L.",,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,19,2011/S 13-019347,7,2,1,4,9,2,,,,ES,,15800000,,ES032644,Víveres sector Huesca 2011.,Suministro de víveres sector Huesca 2011.,,562743.91,EUR,Servicio Aragonés de Salud. Gerencia de Sector de Huesca,"avda. Martínez de Velasco, 36",Huesca,22004,ES,Servicio de Suministros-contratación,,REGIONAL_AGENCY,R,Pan tostado y galletas.,23,,21,12,2010,Capasa,,,,ES,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019347-2011:TEXT:ES:HTML
2011,01,18,2011/S 13-019195,7,2,1,5,9,2,CONCLUSION_FRAMEWORK_AGREEMENT,,YES,FR,FR623,37520000;37524000,2011000100,FR032645,Fourniture de jeux et jouets pour les établissements gérés par le CCAS de Toulouse.,Fourniture de jeux et jouets pour les établissements gérés par le CCAS de Toulouse.,"Annonce n° 197, BOAMP 119 B du 22.6.2010.Date d'envoi du présent avis au JOUE et au BOAMP: 18.1.2011.",,,CCAS de Toulouse,"2 bis rue de Belfort, BP 70413",Toulouse Cedex 6,31004,FR,Mme la directrice,http://www.marches-securises.fr,BODY_PUBLIC,6,Acquisition de jeux de société et de stratégie.,5,1,12,01,2011,Oya,25 rue de la Reine Blanche,Paris,75013,FR,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019195-2011:TEXT:FR:HTML
2011,01,18,2011/S 13-019195,7,2,1,5,9,2,CONCLUSION_FRAMEWORK_AGREEMENT,,YES,FR,FR623,37520000;37524000,2011000200,FR032646,Fourniture de jeux et jouets pour les établissements gérés par le CCAS de Toulouse.,Fourniture de jeux et jouets pour les établissements gérés par le CCAS de Toulouse.,"Annonce n° 197, BOAMP 119 B du 22.6.2010.Date d'envoi du présent avis au JOUE et au BOAMP: 18.1.2011.",,,CCAS de Toulouse,"2 bis rue de Belfort, BP 70413",Toulouse Cedex 6,31004,FR,Mme la directrice,http://www.marches-securises.fr,BODY_PUBLIC,6,"Acquisition de livres, CD, diapositives.",12,1,12,01,2011,BSSL,ZI Nord 17 route de Poulainville,Amiens,80084,FR,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019195-2011:TEXT:FR:HTML
2011,01,18,2011/S 13-019503,7,4,V,4,9,2,CONCLUSION_FRAMEWORK_AGREEMENT,NO,NO,FR,FR824,98370000,,FR032647,Exhumation administrative et inhumation de personnes dépourvues de ressources financières.,Exhumation administrative et inhumation de personnes dépourvues de ressources financières.,Procédure inférieure aux seuils des procédures européennes (Procédure adaptée). Le dossier de marché est consultable à l'adresse du pouvoir adjudicateur.,,,Mairie de Salon-de-Provence,BP 120,Salon-de-Provence,13657,FR,Mlle Jourdan,,REGIONAL_AUTHORITY,3,Exhumation administrative et inhumation de personnes dépourvues de ressources financières.,,2,22,12,2010,OGF Roblot,,Salon-de-Provence,13300,FR,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019503-2011:TEXT:FR:HTML
